offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item_age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,ismodel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc,invalid_price_flag,price_diff_check,price_diff_matches
2023-03-25,,53.4,389.0,2023-03-25,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-03-06,,32.52,90.0,2023-02-25,9.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,56,35,14,False,-2.0977162629999966,False
2023-04-20,,44.16,555.0,2023-04-20,0.0,@22%,0.56,1,5.0,7.0,0.0,0.0,0.0,0.108433735,yes,0,39.84,7,14,12,False,4.211566264999993,False
2023-04-14,,47.76,1200.0,2022-08-01,256.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.087431694,yes,0,43.92,86,32,13,False,3.752568305999996,False
2023-04-14,48.12,48.12,250.0,2023-04-01,13.0,@22%,0.57,1,4.0,4.0,0.0,1.0,410.0,0.245341615,yes,1,38.64,34,25,2,False,9.234658384999998,False
2023-04-08,,41.16,549.99,2023-03-31,8.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,41.16,0,25,2,False,0.0,True
2023-03-23,,72.0,252.9,2023-03-14,9.0,@22%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.298701299,yes,0,55.44,98,34,3,False,16.261298701,False
2023-03-24,,69.72,323.94,2023-03-23,1.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,57,37,4,False,6.023773584999997,False
2023-04-01,,32.52,300.0,2023-03-23,9.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,129,9,2,False,-2.0977162629999966,False
2023-03-06,,43.32,480.0,2023-03-06,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.117359413,yes,0,49.08,7,12,4,False,-5.642640586999998,False
2023-03-14,47.76,47.76,360.0,2023-01-01,72.0,@23%,0.33,1,1.0,1.0,0.0,,,-0.026894866,yes,1,49.08,7,16,12,False,-1.2931051340000004,False
2023-04-08,69.72,69.72,347.59,2022-11-21,138.0,@22%,0.26,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,1,63.6,57,37,4,False,6.023773584999997,False
2023-04-13,69.72,69.72,444.6,2023-04-09,4.0,@22%,0.35,1,5.0,11.0,5.0,1.0,143.0,0.249462366,yes,1,55.8,74,37,4,False,13.670537634000002,False
2023-03-31,,48.12,409.99,2023-03-29,2.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.019559902,yes,0,49.08,7,16,12,False,-0.9404400980000008,False
2023-04-11,,47.28,509.99,2023-03-07,35.0,@22%,0.27,1,1.0,1.0,0.0,,,0.186746988,yes,0,39.84,12,25,2,False,7.253253011999997,False
2023-04-07,59.64,59.64,300.0,2023-04-06,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,59.64,62,37,4,False,0.0,True
2023-02-28,,57.24,489.0,2023-02-21,7.0,ASIS FEE,1.0,1,2.0,2.0,0.0,,,0.0,no,0,57.24,74,34,3,False,0.0,True
2023-04-11,,69.72,300.0,2023-03-29,13.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.010221465,yes,0,70.44,129,36,4,False,-0.7097785349999989,False
2023-03-02,,47.76,529.99,2023-02-28,2.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.067024129,yes,0,44.76,57,25,2,False,2.932975871,False
2023-03-13,,48.12,300.0,2023-02-28,13.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,0,16,12,False,2.933510638,False
2023-03-08,,59.64,251.0,2023-03-08,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,59.64,62,37,4,False,0.0,True
2023-03-16,,69.72,300.0,2023-03-15,1.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,17,36,4,False,3.191263537999995,False
2023-03-05,,63.6,400.0,2023-03-05,0.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.0433213,yes,0,66.48,56,37,4,False,-2.8366787000000024,False
2023-04-11,,48.12,234.0,2023-04-05,6.0,@22%,0.03,0,0.0,0.0,0.0,0.0,0.0,0.218844985,yes,0,39.48,30,13,7,False,8.421155015,False
2023-04-03,48.12,48.12,749.0,2023-01-24,69.0,@23%,0.37,1,1.0,1.0,0.0,,,0.066489362,yes,1,45.12,129,8,2,False,2.933510638,False
2023-04-19,42.96,42.96,350.0,2023-01-31,78.0,@23%,0.49,1,2.0,2.0,0.0,,,0.297101449,yes,1,33.12,56,19,2,False,9.542898551000004,False
2023-03-28,,48.12,449.0,2023-03-24,4.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,7,8,2,False,2.933510638,False
2023-03-08,,56.76,300.0,2022-09-08,181.0,ASIS FEE,1.0,1,1.0,1.0,0.0,1.0,150.0,0.0,no,0,56.76,107,16,12,False,0.0,True
2023-03-15,,69.72,359.0,2023-03-13,2.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-04-04,,69.72,799.99,2023-04-01,3.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,129,36,4,False,2.009858155999992,False
2023-03-23,,47.76,449.0,2023-01-26,56.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.078703704,yes,0,51.84,129,11,1,False,-4.001296296000006,False
2023-03-20,69.72,69.72,658.0,2023-02-03,45.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.010221465,yes,1,70.44,129,36,4,False,-0.7097785349999989,False
2023-03-07,43.44,43.44,250.0,2022-03-07,365.0,@23%,0.79,1,5.0,7.0,1.0,4.0,350.83,0.297491039,yes,1,33.48,108,35,14,False,9.662508961,False
2023-02-28,66.84,66.84,676.49,2023-02-28,0.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,1,51.48,57,16,12,False,15.061631702000007,False
2023-04-07,,47.76,399.0,2023-04-07,0.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,-0.144086022,yes,0,55.8,74,37,4,False,-7.895913977999999,False
2023-03-05,,91.56,300.0,2023-03-02,3.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.299829642,yes,0,70.44,129,36,4,False,20.820170358000006,False
2023-03-30,,47.76,449.99,2023-03-30,0.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.067024129,yes,0,44.76,57,25,2,False,2.932975871,False
2023-03-02,,48.12,549.0,2022-12-06,86.0,@23%,0.32,1,1.0,1.0,0.0,,,0.207831325,yes,0,39.84,7,14,12,False,8.072168674999993,False
2023-04-11,23.64,23.64,300.0,2023-04-05,6.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.108597285,yes,1,26.52,129,19,2,False,-2.771402714999999,False
2023-03-14,,51.72,369.0,2023-03-13,1.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.298192771,yes,0,39.84,7,14,12,False,11.581807228999995,False
2023-03-28,34.68,34.68,300.0,2023-03-17,11.0,@23%,0.43,1,1.0,1.0,0.0,3.0,170.06,0.115830116,yes,1,31.08,71,9,2,False,3.4841698840000013,False
2023-02-28,,47.76,300.0,2022-11-20,100.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,89,29,2,False,2.5814893620000006,False
2023-03-28,,48.12,310.0,2023-03-28,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,7,8,2,False,2.933510638,False
2023-04-03,,53.4,370.0,2023-04-03,0.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-04-11,51.48,51.48,359.99,2022-11-27,135.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,51.48,62,11,1,False,0.0,True
2023-03-24,57.72,57.72,200.0,2023-03-27,-3.0,@22%,0.37,1,1.0,1.0,0.0,3.0,255.09,-0.032193159,yes,1,59.64,62,37,4,False,-1.8878068410000017,False
2023-04-14,,45.0,450.0,2022-03-17,393.0,@22%,0.28,0,0.0,0.0,0.0,0.0,0.0,0.297577855,yes,0,34.68,7,14,12,False,10.022422145,False
2023-03-31,,53.4,289.0,2023-03-31,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.115288221,yes,0,47.88,56,12,4,False,5.404711778999996,False
2023-03-23,,32.52,424.32,2022-10-21,153.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,0,15,12,False,-2.0977162629999966,False
2023-04-20,,57.24,219.99,2023-04-20,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,57.24,74,34,3,False,0.0,True
2023-03-03,,32.4,399.0,2023-02-17,14.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.015037594,yes,0,31.92,89,19,2,False,0.4649624059999969,False
2023-04-06,,69.72,300.0,2022-08-06,243.0,@22%,0.32,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,62,37,4,False,9.910985914999998,False
2023-03-09,47.76,47.76,419.99,2022-10-03,157.0,@23%,0.31,0,0.0,0.0,0.0,,,0.28802589,yes,1,37.08,129,19,2,False,10.39197411,False
2023-03-14,,56.64,278.8,2023-02-27,15.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,-0.197278912,yes,0,70.56,16,37,4,False,-13.722721088000002,False
2023-04-05,62.4,62.4,709.0,2022-04-05,365.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,62.4,85,37,4,False,0.0,True
2023-03-25,,32.52,159.99,2023-03-24,1.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.12012987,yes,0,36.96,16,34,3,False,-4.319870129999997,False
2023-04-16,,47.52,300.0,2022-01-16,455.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.229813665,yes,0,38.64,12,11,1,False,8.650186335000003,False
2023-03-07,,66.48,350.0,2023-02-22,13.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,66.48,5,36,4,False,0.0,True
2023-04-24,47.76,47.76,300.0,2023-03-31,24.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.090410959,yes,1,43.8,101,11,1,False,3.8695890410000007,False
2023-03-10,69.84,69.84,600.0,2023-02-20,18.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.021848739,yes,1,71.4,74,34,3,False,-1.5381512610000023,False
2023-03-07,45.6,45.6,346.0,2023-03-05,2.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.140271493,yes,1,53.04,7,37,4,False,-7.2997285069999975,False
2023-03-15,,48.12,320.0,2022-11-15,120.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,17,12,4,False,0.2349874689999949,False
2023-03-09,,63.6,250.0,2023-03-09,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.088295688,yes,0,58.44,17,37,4,False,5.071704312000004,False
2023-04-03,,40.92,154.39,2023-01-26,67.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.222222222,yes,0,33.48,67,19,2,False,7.217777778000005,False
2023-03-02,69.72,69.72,384.99,2023-02-27,3.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.241452991,yes,1,56.16,16,8,2,False,13.318547009000003,False
2023-03-15,65.76,65.76,335.0,2023-03-11,4.0,ASIS FEE,1.0,1,5.0,10.0,4.0,5.0,213.72,0.0,no,1,65.76,109,37,4,False,0.0,True
2023-03-20,,49.56,460.0,2023-03-20,0.0,@23%,0.06,0,0.0,0.0,0.0,0.0,0.0,0.243975904,yes,0,39.84,74,12,4,False,9.476024096,False
2023-03-27,87.84,87.84,664.32,2023-02-23,32.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,0.29787234,yes,1,67.68,34,36,4,False,19.862127659999995,False
2023-04-13,72.12,72.12,300.0,2023-04-13,0.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.209255533,yes,1,59.64,62,37,4,False,12.270744467000004,False
2023-03-28,,49.08,334.99,2023-03-26,2.0,ASIS FEE,1.0,1,2.0,3.0,1.0,0.0,0.0,0.0,no,0,49.08,86,32,13,False,0.0,True
2023-04-20,45.72,45.72,279.99,2023-04-04,16.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.295918367,yes,1,35.28,57,19,2,False,10.144081632999997,False
2023-03-20,,69.72,320.0,2023-03-20,0.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,57,37,4,False,6.023773584999997,False
2023-03-16,,66.84,450.0,2022-11-15,121.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,0,51.48,57,16,12,False,15.061631702000007,False
2023-03-22,,48.12,240.0,2023-03-22,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,25,2,False,6.091002864999995,False
2023-03-24,,57.72,1200.0,2023-01-26,57.0,@23%,0.82,1,5.0,6.0,1.0,2.0,170.06,-0.131768953,yes,0,66.48,57,16,12,False,-8.628231047000005,False
2023-04-24,29.28,29.28,469.0,2023-04-17,7.0,@23%,0.49,1,1.0,2.0,1.0,,,-0.2,yes,1,36.6,57,15,12,False,-7.12,False
2023-03-15,,112.56,999.0,2023-02-05,38.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,0,86.64,74,34,3,False,25.620831025,False
2023-04-21,53.4,53.4,300.0,2023-02-21,59.0,@22%,0.25,1,1.0,1.0,0.0,,,0.253521127,yes,1,42.6,11,16,12,False,10.546478872999996,False
2023-03-13,,32.64,200.0,2023-03-13,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.022556391,yes,0,31.92,41,25,2,False,0.6974436089999989,False
2023-03-13,,48.12,489.99,2023-02-22,19.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.019559902,yes,0,49.08,7,11,1,False,-0.9404400980000008,False
2023-04-09,,48.12,250.0,2023-03-27,13.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,57,12,4,False,-0.5876847290000015,False
2023-03-22,,56.64,210.0,2023-03-21,1.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.197278912,yes,0,70.56,16,37,4,False,-13.722721088000002,False
2023-03-27,,32.4,733.23,2023-03-24,3.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.126213592,yes,0,37.08,129,25,2,False,-4.553786408,False
2023-03-30,,59.88,600.0,2022-03-06,389.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,59.88,127,37,4,False,0.0,True
2023-04-04,,35.4,159.0,2023-04-03,1.0,@22%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.020761246,yes,0,34.68,86,32,13,False,0.6992387539999989,False
2023-03-15,,69.72,399.0,2023-02-16,27.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,56,37,4,False,3.191263537999995,False
2023-04-24,,66.48,354.0,2023-04-12,12.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,66.48,56,37,4,False,0.0,True
2023-03-23,,33.24,300.0,2023-03-15,8.0,@23%,0.03,0,0.0,0.0,0.0,0.0,0.0,-0.041522491,yes,0,34.68,86,32,13,False,-1.3984775089999977,False
2023-03-31,,48.24,250.0,2023-03-29,2.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,25,2,False,6.208137536,False
2023-04-13,48.24,48.24,200.0,2022-10-28,167.0,@22%,0.8,1,3.0,5.0,2.0,3.0,313.06,0.151862464,yes,1,41.88,57,8,2,False,6.208137536,False
2023-03-10,,91.68,260.0,2023-02-23,15.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.299319728,yes,0,70.56,16,37,4,False,20.820680272000004,False
2023-03-24,,39.36,210.0,2023-02-28,24.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.115646259,yes,0,35.28,16,8,2,False,3.9643537409999983,False
2023-04-05,,69.72,280.0,2023-04-04,1.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,57,37,4,False,9.910985914999998,False
2023-03-24,,56.64,300.0,2023-03-24,0.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.092592593,yes,0,51.84,129,16,12,False,4.707407406999997,False
2023-03-02,,48.12,479.99,2023-02-24,6.0,@23%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,129,11,1,False,2.933510638,False
2023-03-11,36.12,36.12,150.0,2021-03-11,730.0,@22%,0.68,1,2.0,2.0,0.0,1.0,85.03,0.297413793,yes,1,27.84,89,9,2,False,7.982586206999998,False
2023-04-14,,53.4,368.18,2023-03-04,41.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-03-08,47.76,47.76,349.99,2023-03-08,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,1,45.96,57,11,1,False,1.7608355089999972,False
2023-03-24,,33.36,209.0,2023-03-24,0.0,@22%,0.05,0,0.0,0.0,0.0,0.0,0.0,-0.038062284,yes,0,34.68,86,32,13,False,-1.2819377160000003,False
2023-03-17,,32.64,399.0,2023-03-03,14.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.058823529,yes,0,34.68,0,19,2,False,-1.981176470999999,False
2023-04-11,,60.84,275.22,2023-04-10,1.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.020120724,yes,0,59.64,62,37,4,False,1.1798792760000028,False
2023-03-30,,48.12,359.0,2023-03-20,10.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,17,12,4,False,0.2349874689999949,False
2023-03-31,69.72,69.72,969.0,2023-03-22,9.0,@22%,0.32,1,3.0,5.0,2.0,5.0,982.07,0.030141844,yes,1,67.68,0,36,4,False,2.009858155999992,False
2023-03-29,,43.8,89.99,2023-03-22,7.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.262975779,yes,0,34.68,56,35,14,False,8.857024220999998,False
2023-03-10,,48.24,699.0,2023-02-12,26.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,8,2,False,6.208137536,False
2023-03-21,,48.12,320.0,2023-03-19,2.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.143162393,yes,0,56.16,16,8,2,False,-7.896837606999999,False
2023-03-02,,53.4,299.99,2022-12-06,86.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,33,16,12,False,8.096489362000002,False
2023-03-24,,48.24,249.68,2023-03-24,0.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.191146881,yes,0,59.64,62,37,4,False,-11.208853118999999,False
2023-03-27,,69.72,349.0,2023-03-27,0.0,@23%,0.56,1,5.0,5.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,62,37,4,False,6.023773584999997,False
2023-03-08,,48.24,399.0,2023-03-01,7.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.017114914,yes,0,49.08,7,12,4,False,-0.8228850859999963,False
2023-03-06,,60.84,289.0,2023-02-27,7.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.041067762,yes,0,58.44,56,37,4,False,2.3589322380000057,False
2023-04-06,,48.24,231.12,2023-04-02,4.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.114537445,yes,0,54.48,7,37,4,False,-6.125462554999995,False
2023-03-22,,61.2,450.0,2022-12-22,90.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,61.2,34,8,2,False,0.0,True
2023-03-07,48.24,48.24,189.0,2023-01-28,38.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.210843373,yes,1,39.84,17,25,2,False,8.189156627,False
2023-04-05,28.32,28.32,217.94,2023-03-22,14.0,@23%,0.61,1,3.0,3.0,0.0,0.0,0.0,-0.112781955,yes,1,31.92,7,25,2,False,-3.4872180450000014,False
2023-03-03,,72.12,579.0,2022-12-15,78.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.084837545,yes,0,66.48,56,37,4,False,5.5551624550000005,False
2023-02-28,,69.72,289.99,2023-02-28,0.0,@22%,0.31,1,1.0,1.0,0.0,,,0.169014085,yes,0,59.64,57,37,4,False,9.910985914999998,False
2023-03-05,,41.88,309.0,2023-03-03,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,41.88,62,8,2,False,0.0,True
2023-04-06,,86.4,569.0,2023-04-05,1.0,@22%,0.22,1,1.0,1.0,0.0,,,0.299638989,yes,0,66.48,56,36,4,False,19.620361011,False
2023-03-18,,63.6,400.0,2023-03-12,6.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,63.6,62,37,4,False,0.0,True
2023-03-08,69.72,69.72,509.99,2022-12-22,76.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,0.010434783,yes,1,69.0,62,36,4,False,0.7095652169999989,False
2023-03-11,43.44,43.44,439.0,2023-03-09,2.0,@23%,0.59,1,2.0,4.0,2.0,,,-0.037234043,yes,1,45.12,11,16,12,False,-1.6427659569999997,False
2023-03-02,,63.72,258.97,2023-02-25,5.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,63.72,7,37,4,False,0.0,True
2023-04-15,,38.04,459.99,2023-04-08,7.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.096885813,yes,0,34.68,0,19,2,False,3.2631141869999993,False
2023-04-12,34.44,34.44,300.0,2021-04-12,730.0,@22%,0.39,0,0.0,0.0,0.0,0.0,0.0,0.298642534,yes,1,26.52,0,19,2,False,7.621357465999998,False
2023-03-03,,47.76,500.0,2021-12-18,440.0,@22%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.121126761,yes,0,42.6,12,11,1,False,5.038873238999996,False
2023-04-20,,69.72,350.0,2022-07-20,274.0,@23%,0.29,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,62,37,4,False,6.023773584999997,False
2023-03-14,56.64,56.64,300.0,2022-11-14,120.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.092592593,yes,1,51.84,129,16,12,False,4.707407406999997,False
2023-04-24,,46.8,250.0,2022-04-24,365.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.13372093,yes,0,41.28,25,14,12,False,5.386279069999996,False
2023-04-11,48.12,48.12,235.0,2023-02-17,53.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,1,41.16,7,12,4,False,6.790903790000001,False
2023-03-23,62.28,62.28,817.64,2022-12-01,112.0,@23%,0.36,1,1.0,1.0,0.0,1.0,85.03,0.092631579,yes,1,57.0,51,16,12,False,5.187368421000001,False
2023-04-15,,69.48,439.0,2023-04-13,2.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.026595745,yes,0,67.68,57,37,4,False,1.773404254999997,False
2023-03-24,,69.36,350.0,2023-03-24,0.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.005217391,yes,0,69.0,57,36,4,False,0.3547826089999994,False
2023-03-18,,99.12,400.0,2023-02-01,45.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.298742138,yes,0,76.32,16,36,4,False,22.50125786200001,False
2023-04-02,,48.24,299.99,2023-03-31,2.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.151862464,yes,0,41.88,57,25,2,False,6.208137536,False
2023-04-19,,32.64,240.38,2023-03-29,21.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.096345515,yes,0,36.12,54,25,2,False,-3.383654484999997,False
2023-03-27,,48.12,300.0,2023-03-24,3.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.245341615,yes,0,38.64,89,11,1,False,9.234658384999998,False
2023-04-03,,48.12,299.0,2023-03-14,20.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,-0.15932914,yes,0,57.24,74,34,3,False,-8.960670860000004,False
2023-03-13,,53.4,300.0,2023-02-10,31.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.219178082,yes,0,43.8,21,16,12,False,9.380821918000002,False
2023-03-06,,69.72,1200.0,2023-03-02,4.0,@22%,0.06,0,0.0,0.0,0.0,,,0.039355993,yes,0,67.08,30,13,7,False,2.6006440070000005,False
2023-04-07,,23.64,300.0,2023-03-31,7.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.108597285,yes,0,26.52,129,19,2,False,-2.771402714999999,False
2023-03-14,,69.72,289.99,2023-03-14,0.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-03-14,,45.6,295.0,2023-03-14,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.144578313,yes,0,39.84,56,25,2,False,5.615421686999998,False
2023-04-11,,69.48,420.0,2022-12-08,124.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,0.045126354,yes,0,66.48,129,37,4,False,2.954873646,False
2023-04-24,,34.68,279.0,2023-04-23,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,34.68,7,14,12,False,0.0,True
2023-03-17,,32.52,559.0,2023-03-13,4.0,@22%,0.21,0,0.0,0.0,0.0,0.0,0.0,-0.099667774,yes,0,36.12,21,9,2,False,-3.5003322259999945,False
2023-03-09,,48.12,244.99,2023-03-08,1.0,@23%,0.17,0,0.0,0.0,0.0,,,-0.193158954,yes,0,59.64,62,37,4,False,-11.326841046000004,False
2023-03-20,,48.12,600.0,2023-03-17,3.0,@23%,0.14,0,0.0,0.0,0.0,,,0.066489362,yes,0,45.12,129,8,2,False,2.933510638,False
2023-03-21,,53.4,300.0,2023-03-17,4.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,129,11,1,False,8.096489362000002,False
2023-03-16,,53.4,210.0,2023-03-02,14.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,-0.243197279,yes,0,70.56,16,37,4,False,-16.916802721000003,False
2023-03-09,,47.76,300.0,2022-08-01,220.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.039164491,yes,0,45.96,62,11,1,False,1.7608355089999972,False
2023-03-17,32.64,32.64,280.0,2023-02-21,24.0,@23%,0.54,1,4.0,4.0,0.0,0.0,0.0,-0.155279503,yes,1,38.64,12,11,1,False,-5.844720497,False
2023-03-22,,58.56,419.0,2023-03-20,2.0,@23%,0.03,0,0.0,0.0,0.0,0.0,0.0,0.29787234,yes,0,45.12,41,8,2,False,13.142127660000005,False
